lojista_id;nome_fantasia;segmento;porte;plano_taxa;uf;cidade;regiao;data_cadastro
1907;Loja Familia 1907;Serviços;MEI;Standard;RJ;Niterói;Sudeste;2021-06-02
1908;Empório do Bairro 1908;Varejo;Pequena;Standard;PR;Maringá;Sul;2022-05-21
1909;Boutique Central 1909;Alimentação;MEI;Standard;SP;Ribeirão Preto;Sudeste;2021-02-02
1910;Restaurante Horizonte 1910;Moda e Beleza;MEI;Standard;SP;Ribeirão Preto;Sudeste;2023-01-04
1911;Espaço Familia 1911;Serviços;Pequena;Standard;CE;Fortaleza;Nordeste;2021-03-27
1912;Point Familia 1912;Varejo;MEI;Enterprise;PR;Maringá;Sul;2022-07-29
1913;Point do Bairro 1913;Alimentação;MEI;Premium;RS;Caxias do Sul;Sul;2023-07-04
1914;Mercadinho Central 1914;Varejo;Pequena;Standard;SP;Campinas;Sudeste;2021-12-31
1915;Restaurante Real 1915;Varejo;Pequena;Standard;SP;Santos;Sudeste;2022-06-21
1916;Studio Bom Preço 1916;Saúde;Média;Standard;SP;São Paulo;Sudeste;2023-08-18
1917;Restaurante Real 1917;Serviços;MEI;Standard;SP;Ribeirão Preto;Sudeste;2024-04-10
1918;Point Real 1918;Alimentação;Média;Standard;MT;Cuiabá;Centro-Oeste;2022-02-27
1919;Casa Horizonte 1919;Varejo;Pequena;Standard;PR;Londrina;Sul;2021-04-10
1920;Center Real 1920;Alimentação;MEI;Standard;RJ;Niterói;Sudeste;2022-11-01
1921;Bar São José 1921;Outros;MEI;Standard;RJ;Duque de Caxias;Sudeste;2021-10-15
1922;Bar Bella 1922;Serviços;MEI;Standard;MG;Belo Horizonte;Sudeste;2022-03-26
1923;Point Bom Preço 1923;Alimentação;Média;Enterprise;RS;Porto Alegre;Sul;2022-08-02
1924;Espaço Horizonte 1924;Varejo;MEI;Standard;RJ;Niterói;Sudeste;2021-06-17
1925;Loja Central 1925;Alimentação;MEI;Standard;SC;Blumenau;Sul;2024-07-16
1926;Mercadinho São José 1926;Varejo;Pequena;Standard;MS;Campo Grande;Centro-Oeste;2024-10-19
1927;Ateliê Bella 1927;Serviços;Média;Standard;BA;Salvador;Nordeste;2021-02-22
1928;Studio Prime 1928;Varejo;MEI;Premium;AM;Manaus;Norte;2022-05-05
1929;Padaria Bella 1929;Serviços;Pequena;Standard;CE;Juazeiro do Norte;Nordeste;2021-09-20
1930;Point Estrela 1930;Saúde;Média;Standard;RS;Caxias do Sul;Sul;2021-07-09
1931;Point do Bairro 1931;Moda e Beleza;MEI;Standard;SP;Campinas;Sudeste;2021-05-06
1932;Boutique do Bairro 1932;Alimentação;MEI;Standard;PR;Maringá;Sul;2024-02-29
1933;Espaço Estrela 1933;Alimentação;MEI;Standard;CE;Juazeiro do Norte;Nordeste;2023-01-18
1934;Salão São José 1934;Varejo;MEI;Standard;SP;São Paulo;Sudeste;2021-08-20
1935;Empório Prime 1935;Alimentação;MEI;Standard;RJ;Duque de Caxias;Sudeste;2023-03-02
1936;Empório Prime 1936;Alimentação;Pequena;Standard;SP;Campinas;Sudeste;2021-02-24
1937;Boutique Bella 1937;Saúde;MEI;Standard;CE;Fortaleza;Nordeste;2022-06-02
1938;Casa Central 1938;Serviços;MEI;Premium;SP;Ribeirão Preto;Sudeste;2021-09-30
1939;Boutique Bom Preço 1939;Saúde;Pequena;Standard;PR;Londrina;Sul;2022-09-10
1940;Studio Bella 1940;Alimentação;MEI;Standard;RO;Porto Velho;Norte;2024-07-18
1941;Salão Express 1941;Serviços;MEI;Standard;SP;Santos;Sudeste;2024-09-04
1942;Studio Vitória 1942;Serviços;MEI;Premium;RJ;Niterói;Sudeste;2023-12-04
1943;Padaria Aurora 1943;Varejo;Pequena;Standard;RS;Caxias do Sul;Sul;2023-10-20
1944;Loja Popular 1944;Alimentação;Pequena;Premium;SC;Blumenau;Sul;2023-10-11
1945;Bar do Bairro 1945;Serviços;Pequena;Standard;CE;Fortaleza;Nordeste;2024-01-29
1946;Empório Express 1946;Varejo;MEI;Standard;MA;São Luís;Nordeste;2024-01-09
1947;Oficina Familia 1947;Alimentação;MEI;Standard;SP;Santos;Sudeste;2021-01-20
1948;Center Bella 1948;Serviços;MEI;Standard;RJ;Niterói;Sudeste;2021-05-23
1949;Clínica Real 1949;Outros;MEI;Standard;CE;Juazeiro do Norte;Nordeste;2024-08-24
1950;Mercadinho do Bairro 1950;Serviços;Pequena;Standard;PA;Belém;Norte;2021-05-24
1951;Empório Bom Preço 1951;Alimentação;Pequena;Premium;SP;Santos;Sudeste;2021-01-21
1952;Salão Vitória 1952;Varejo;Média;Standard;SC;Joinville;Sul;2021-11-29
1953;Boutique Express 1953;Varejo;Pequena;Standard;BA;Salvador;Nordeste;2022-08-19
1954;Oficina Vitória 1954;Moda e Beleza;Média;Standard;MA;São Luís;Nordeste;2022-04-05
1955;Espaço Central 1955;Serviços;Pequena;Standard;PE;Olinda;Nordeste;2023-03-31
1956;Mercadinho Nova Era 1956;Alimentação;MEI;Standard;SP;Ribeirão Preto;Sudeste;2023-04-20
1957;Espaço Nova Era 1957;Varejo;Pequena;Standard;SP;Campinas;Sudeste;2024-01-04
1958;Oficina Familia 1958;Educação;Média;Premium;CE;Juazeiro do Norte;Nordeste;2021-02-03
1959;Point Bom Preço 1959;Serviços;Média;Enterprise;RO;Porto Velho;Norte;2022-05-09
1960;Point Aurora 1960;Moda e Beleza;Pequena;Premium;GO;Goiânia;Centro-Oeste;2022-03-15
1961;Ateliê Estrela 1961;Alimentação;Pequena;Premium;MG;Belo Horizonte;Sudeste;2024-10-20
1962;Restaurante Vitória 1962;Saúde;Média;Standard;GO;Goiânia;Centro-Oeste;2024-05-15
1963;Center Real 1963;Varejo;MEI;Standard;DF;Brasília;Centro-Oeste;2023-03-12
1964;Studio Popular 1964;Varejo;Pequena;Premium;MG;Belo Horizonte;Sudeste;2023-03-06
1965;Espaço Estrela 1965;Serviços;MEI;Standard;SP;Santos;Sudeste;2022-05-13
1966;Oficina Vitória 1966;Saúde;Pequena;Premium;SC;Florianópolis;Sul;2021-07-26
1967;Restaurante Prime 1967;Moda e Beleza;Grande;Standard;SC;Joinville;Sul;2021-09-26
1968;Boutique Popular 1968;Serviços;MEI;Standard;SP;Ribeirão Preto;Sudeste;2021-07-29
1969;Studio Popular 1969;Outros;MEI;Standard;GO;Goiânia;Centro-Oeste;2023-02-24
1970;Casa Horizonte 1970;Moda e Beleza;Pequena;Standard;MG;Belo Horizonte;Sudeste;2021-10-27
1971;Boutique São José 1971;Varejo;MEI;Standard;PR;Maringá;Sul;2022-11-27
1972;Mercadinho São José 1972;Moda e Beleza;MEI;Premium;SC;Blumenau;Sul;2023-06-27
1973;Mercadinho Bom Preço 1973;Alimentação;Média;Standard;SP;Campinas;Sudeste;2023-04-24
1974;Clínica Central 1974;Saúde;Média;Standard;PR;Curitiba;Sul;2021-08-29
1975;Espaço do Bairro 1975;Alimentação;MEI;Standard;SP;Ribeirão Preto;Sudeste;2022-01-07
1976;Clínica Popular 1976;Varejo;Pequena;Premium;CE;Juazeiro do Norte;Nordeste;2023-04-18
1977;Padaria Familia 1977;Varejo;MEI;Standard;PE;Olinda;Nordeste;2023-03-05
1978;Center Express 1978;Alimentação;MEI;Standard;RJ;Rio de Janeiro;Sudeste;2021-12-01
1979;Empório Nova Era 1979;Moda e Beleza;MEI;Enterprise;MT;Cuiabá;Centro-Oeste;2023-09-27
1980;Boutique Nova Era 1980;Moda e Beleza;MEI;Standard;MG;Belo Horizonte;Sudeste;2021-12-01
1981;Point Horizonte 1981;Alimentação;Pequena;Standard;MG;Belo Horizonte;Sudeste;2024-01-02
1982;Loja Popular 1982;Serviços;MEI;Premium;RJ;Rio de Janeiro;Sudeste;2022-08-27
1983;Padaria Estrela 1983;Alimentação;Pequena;Standard;PE;Olinda;Nordeste;2021-04-13
1984;Bar Vitória 1984;Alimentação;Pequena;Enterprise;MG;Uberlândia;Sudeste;2022-04-27
1985;Restaurante Nova Era 1985;Alimentação;Pequena;Standard;MG;Belo Horizonte;Sudeste;2021-01-21
1986;Salão Estrela 1986;Moda e Beleza;Média;Standard;PA;Belém;Norte;2021-07-17
1987;Salão São José 1987;Alimentação;Média;Standard;SP;Santos;Sudeste;2021-07-14
1988;Studio Familia 1988;Saúde;Pequena;Standard;SP;São Paulo;Sudeste;2021-06-13
1989;Empório Vitória 1989;Saúde;MEI;Standard;SP;Ribeirão Preto;Sudeste;2021-11-19
1990;Salão Estrela 1990;Alimentação;Média;Standard;PR;Curitiba;Sul;2022-02-17
1991;Salão do Bairro 1991;Serviços;Pequena;Standard;MG;Belo Horizonte;Sudeste;2023-06-12
1992;Point Prime 1992;Alimentação;Pequena;Standard;SP;São Paulo;Sudeste;2023-05-16
1993;Salão Vitória 1993;Varejo;MEI;Standard;MG;Uberlândia;Sudeste;2023-10-07
1994;Ateliê Familia 1994;Moda e Beleza;MEI;Premium;PR;Londrina;Sul;2024-07-01
1995;Restaurante Prime 1995;Alimentação;MEI;Standard;SP;Campinas;Sudeste;2021-09-26
1996;Espaço Familia 1996;Serviços;MEI;Standard;BA;Salvador;Nordeste;2024-07-09
1997;Loja Estrela 1997;Moda e Beleza;Pequena;Premium;RS;Caxias do Sul;Sul;2022-12-05
1998;Center Horizonte 1998;Varejo;MEI;Premium;PA;Belém;Norte;2022-01-29
1999;Salão Nova Era 1999;Varejo;MEI;Standard;SP;Campinas;Sudeste;2024-02-26
2000;Bar Bella 2000;Alimentação;Grande;Standard;PB;João Pessoa;Nordeste;2024-07-29
2001;Bar São José 2001;Varejo;MEI;Standard;GO;Goiânia;Centro-Oeste;2023-07-15
2002;Bar Central 2002;Varejo;MEI;Standard;BA;Salvador;Nordeste;2021-01-13
2003;Oficina Estrela 2003;Alimentação;Pequena;Premium;SP;Santos;Sudeste;2021-03-30
2004;Studio Central 2004;Moda e Beleza;Pequena;Standard;PA;Belém;Norte;2022-02-23
2005;Bar Bom Preço 2005;Moda e Beleza;MEI;Enterprise;BA;Salvador;Nordeste;2023-05-02
2006;Loja do Bairro 2006;Saúde;MEI;Premium;PR;Londrina;Sul;2024-06-25
2007;Center Nova Era 2007;Varejo;MEI;Standard;MA;São Luís;Nordeste;2022-12-29
2008;Salão Bella 2008;Moda e Beleza;MEI;Standard;MG;Juiz de Fora;Sudeste;2024-07-07
2009;Oficina São José 2009;Serviços;MEI;Standard;MT;Cuiabá;Centro-Oeste;2024-06-24
2010;Center Aurora 2010;Alimentação;Pequena;Standard;SP;Campinas;Sudeste;2021-06-05
2011;Center Horizonte 2011;Varejo;MEI;Enterprise;SP;Campinas;Sudeste;2023-07-15
2012;Restaurante Prime 2012;Serviços;Média;Premium;SP;São Paulo;Sudeste;2022-07-04
2013;Bar Prime 2013;Educação;Pequena;Enterprise;PB;João Pessoa;Nordeste;2021-09-27
2014;Studio Vitória 2014;Moda e Beleza;Média;Standard;PB;João Pessoa;Nordeste;2021-02-16
2015;Point Bella 2015;Varejo;Pequena;Standard;CE;Fortaleza;Nordeste;2022-04-07
2016;Casa Familia 2016;Alimentação;MEI;Standard;BA;Feira de Santana;Nordeste;2023-04-15
2017;Padaria do Bairro 2017;Serviços;Pequena;Standard;RS;Caxias do Sul;Sul;2022-05-05
2018;Padaria Express 2018;Varejo;MEI;Standard;BA;Salvador;Nordeste;2024-02-20
2019;Padaria Familia 2019;Varejo;MEI;Standard;MG;Belo Horizonte;Sudeste;2021-01-20
2020;Bar Central 2020;Moda e Beleza;MEI;Standard;RJ;Niterói;Sudeste;2021-05-11
2021;Mercadinho Vitória 2021;Serviços;MEI;Standard;RS;Porto Alegre;Sul;2021-04-27
2022;Boutique São José 2022;Alimentação;MEI;Standard;SC;Blumenau;Sul;2021-11-08
2023;Empório Popular 2023;Alimentação;MEI;Standard;PA;Belém;Norte;2021-12-23
2024;Empório Bom Preço 2024;Saúde;MEI;Standard;BA;Salvador;Nordeste;2023-09-30
2025;Empório Popular 2025;Alimentação;Grande;Standard;CE;Juazeiro do Norte;Nordeste;2023-10-30
2026;Ateliê Real 2026;Alimentação;Pequena;Standard;PR;Curitiba;Sul;2022-11-28
2027;Empório Central 2027;Serviços;Média;Standard;SC;Florianópolis;Sul;2021-12-07
2028;Center Popular 2028;Alimentação;Média;Enterprise;GO;Anápolis;Centro-Oeste;2024-09-05
2029;Center Familia 2029;Serviços;MEI;Standard;SP;Santos;Sudeste;2021-02-19
2030;Empório Central 2030;Alimentação;Pequena;Standard;PE;Olinda;Nordeste;2021-05-12
2031;Oficina Real 2031;Alimentação;Pequena;Standard;BA;Feira de Santana;Nordeste;2024-08-10
2032;Loja Horizonte 2032;Educação;MEI;Standard;MG;Uberlândia;Sudeste;2021-07-24
2033;Loja Prime 2033;Saúde;MEI;Standard;SP;Ribeirão Preto;Sudeste;2021-03-21
2034;Espaço Central 2034;Alimentação;MEI;Standard;SP;Ribeirão Preto;Sudeste;2022-05-30
2035;Oficina do Bairro 2035;Alimentação;Média;Standard;PA;Belém;Norte;2021-08-15
2036;Point Estrela 2036;Alimentação;MEI;Premium;SP;Ribeirão Preto;Sudeste;2021-05-31
2037;Empório Central 2037;Serviços;MEI;Standard;BA;Salvador;Nordeste;2024-08-03
2038;Padaria Estrela 2038;Varejo;MEI;Standard;SP;São Paulo;Sudeste;2023-05-07
2039;Restaurante São José 2039;Varejo;MEI;Premium;BA;Feira de Santana;Nordeste;2024-09-08
2040;Boutique do Bairro 2040;Alimentação;Pequena;Standard;PR;Londrina;Sul;2024-10-27
2041;Clínica Vitória 2041;Varejo;MEI;Enterprise;MG;Juiz de Fora;Sudeste;2021-11-15
2042;Padaria do Bairro 2042;Saúde;Pequena;Premium;AM;Manaus;Norte;2023-11-21
2043;Padaria Horizonte 2043;Alimentação;MEI;Standard;RS;Caxias do Sul;Sul;2023-06-09
2044;Mercadinho Estrela 2044;Varejo;MEI;Standard;PR;Curitiba;Sul;2021-12-28
2045;Point Bella 2045;Alimentação;MEI;Enterprise;RJ;Niterói;Sudeste;2023-11-09
2046;Casa Familia 2046;Varejo;Pequena;Standard;RJ;Rio de Janeiro;Sudeste;2022-09-18
2047;Studio Estrela 2047;Varejo;Pequena;Enterprise;MG;Juiz de Fora;Sudeste;2023-12-20
2048;Restaurante Nova Era 2048;Varejo;MEI;Premium;SP;Campinas;Sudeste;2022-06-17
2049;Oficina Real 2049;Outros;Pequena;Standard;AM;Manaus;Norte;2021-07-11
2050;Point Bella 2050;Alimentação;Pequena;Standard;RJ;Duque de Caxias;Sudeste;2024-09-29
2051;Ateliê Prime 2051;Outros;Pequena;Premium;MA;São Luís;Nordeste;2022-01-06
2052;Ateliê Prime 2052;Moda e Beleza;Pequena;Premium;SP;São Paulo;Sudeste;2022-07-01
2053;Casa Central 2053;Alimentação;MEI;Standard;SP;Santos;Sudeste;2021-06-04
2054;Oficina Nova Era 2054;Alimentação;MEI;Standard;PA;Belém;Norte;2024-01-08
2055;Center Express 2055;Alimentação;Pequena;Standard;SP;São Paulo;Sudeste;2024-08-21
2056;Oficina Vitória 2056;Moda e Beleza;MEI;Standard;RS;Caxias do Sul;Sul;2022-05-25
2057;Padaria Horizonte 2057;Saúde;Pequena;Standard;BA;Feira de Santana;Nordeste;2022-05-16
2058;Espaço Familia 2058;Alimentação;MEI;Enterprise;MT;Cuiabá;Centro-Oeste;2023-01-25
2059;Bar Vitória 2059;Saúde;Média;Standard;SP;Campinas;Sudeste;2021-08-30
2060;Oficina Familia 2060;Moda e Beleza;Média;Premium;PR;Maringá;Sul;2023-09-27
2061;Empório Aurora 2061;Saúde;Média;Standard;SP;Ribeirão Preto;Sudeste;2023-09-13
2062;Oficina do Bairro 2062;Moda e Beleza;MEI;Standard;SP;Santos;Sudeste;2023-04-21
2063;Point São José 2063;Educação;Grande;Standard;MS;Campo Grande;Centro-Oeste;2021-03-12
2064;Oficina Horizonte 2064;Varejo;Média;Standard;PR;Maringá;Sul;2021-09-06
2065;Loja Popular 2065;Varejo;MEI;Premium;MG;Uberlândia;Sudeste;2024-01-28
2066;Casa Real 2066;Varejo;MEI;Standard;SP;Santos;Sudeste;2023-09-12
2067;Center São José 2067;Serviços;MEI;Premium;DF;Brasília;Centro-Oeste;2024-04-30
2068;Center São José 2068;Serviços;MEI;Standard;SP;Ribeirão Preto;Sudeste;2022-05-31
2069;Ateliê Estrela 2069;Educação;MEI;Standard;PB;João Pessoa;Nordeste;2023-11-30
2070;Empório Prime 2070;Varejo;MEI;Standard;SC;Joinville;Sul;2021-11-14
2071;Loja Familia 2071;Moda e Beleza;MEI;Premium;DF;Brasília;Centro-Oeste;2021-06-28
2072;Clínica Familia 2072;Alimentação;MEI;Standard;PE;Recife;Nordeste;2021-05-14
2073;Point do Bairro 2073;Serviços;MEI;Standard;PR;Londrina;Sul;2022-12-20
2074;Center Central 2074;Serviços;MEI;Standard;SC;Joinville;Sul;2021-03-13
2075;Empório Horizonte 2075;Serviços;Pequena;Standard;RS;Caxias do Sul;Sul;2024-01-30
2076;Loja Familia 2076;Alimentação;MEI;Standard;SC;Florianópolis;Sul;2023-02-07
2077;Padaria Vitória 2077;Varejo;Pequena;Standard;PB;João Pessoa;Nordeste;2021-01-01
2078;Point Real 2078;Serviços;MEI;Premium;PB;João Pessoa;Nordeste;2022-07-14
2079;Ateliê Horizonte 2079;Alimentação;Pequena;Standard;PR;Londrina;Sul;2021-08-25
2080;Espaço Horizonte 2080;Serviços;Pequena;Standard;AM;Manaus;Norte;2022-03-11
2081;Espaço Express 2081;Alimentação;Pequena;Standard;RJ;Rio de Janeiro;Sudeste;2021-02-12
2082;Empório Familia 2082;Saúde;Pequena;Premium;RJ;Duque de Caxias;Sudeste;2023-12-04
2083;Studio Bella 2083;Moda e Beleza;MEI;Standard;PE;Olinda;Nordeste;2021-07-20
2084;Empório Bom Preço 2084;Varejo;Grande;Standard;SC;Joinville;Sul;2024-09-17
2085;Loja Real 2085;Varejo;MEI;Standard;RJ;Duque de Caxias;Sudeste;2024-09-19
2086;Empório Central 2086;Alimentação;MEI;Premium;MS;Campo Grande;Centro-Oeste;2022-11-19
2087;Casa São José 2087;Varejo;MEI;Standard;MA;São Luís;Nordeste;2022-08-02
2088;Point Real 2088;Varejo;Pequena;Standard;SC;Joinville;Sul;2024-03-27
2089;Point Prime 2089;Moda e Beleza;Pequena;Standard;SC;Florianópolis;Sul;2021-09-19
2090;Oficina Horizonte 2090;Serviços;MEI;Premium;RS;Caxias do Sul;Sul;2023-07-19
2091;Studio Prime 2091;Alimentação;MEI;Premium;RS;Caxias do Sul;Sul;2024-06-06
2092;Center Prime 2092;Alimentação;MEI;Enterprise;RJ;Rio de Janeiro;Sudeste;2023-06-23
2093;Casa São José 2093;Serviços;MEI;Premium;GO;Goiânia;Centro-Oeste;2023-06-13
2094;Point do Bairro 2094;Varejo;MEI;Standard;PA;Belém;Norte;2023-01-09
2095;Oficina Prime 2095;Serviços;Pequena;Standard;SP;Santos;Sudeste;2021-12-06
2096;Ateliê São José 2096;Moda e Beleza;MEI;Standard;BA;Salvador;Nordeste;2022-09-09
2097;Center Central 2097;Alimentação;Pequena;Standard;SC;Florianópolis;Sul;2024-06-17
2098;Oficina do Bairro 2098;Alimentação;MEI;Standard;PE;Olinda;Nordeste;2022-01-26
2099;Empório Popular 2099;Saúde;MEI;Premium;DF;Brasília;Centro-Oeste;2022-07-11
2100;Padaria Vitória 2100;Serviços;MEI;Standard;PR;Curitiba;Sul;2022-01-31
2101;Studio Nova Era 2101;Varejo;Pequena;Standard;DF;Brasília;Centro-Oeste;2021-05-13
2102;Loja Nova Era 2102;Varejo;MEI;Standard;SP;São Paulo;Sudeste;2023-01-16
2103;Center Estrela 2103;Moda e Beleza;MEI;Standard;PA;Belém;Norte;2021-09-19
2104;Clínica Prime 2104;Varejo;MEI;Standard;PA;Belém;Norte;2021-08-09
2105;Point Estrela 2105;Varejo;Pequena;Standard;SC;Joinville;Sul;2021-08-08
2106;Bar São José 2106;Alimentação;Grande;Standard;SP;São Paulo;Sudeste;2021-01-28
2107;Loja Aurora 2107;Alimentação;Pequena;Enterprise;PE;Recife;Nordeste;2023-02-08
2108;Studio Familia 2108;Serviços;Pequena;Standard;RO;Porto Velho;Norte;2022-05-16
2109;Bar Familia 2109;Alimentação;Média;Premium;RS;Caxias do Sul;Sul;2023-04-23
2110;Mercadinho Popular 2110;Moda e Beleza;Pequena;Standard;DF;Brasília;Centro-Oeste;2022-07-09
2111;Clínica Nova Era 2111;Varejo;MEI;Enterprise;SP;Santos;Sudeste;2022-08-03
2112;Oficina Horizonte 2112;Serviços;Pequena;Standard;BA;Salvador;Nordeste;2021-10-24
2113;Bar Familia 2113;Serviços;MEI;Standard;SC;Joinville;Sul;2022-10-09
2114;Loja Familia 2114;Serviços;MEI;Standard;SP;São Paulo;Sudeste;2023-10-09
2115;Clínica Familia 2115;Varejo;Média;Premium;CE;Fortaleza;Nordeste;2022-07-23
2116;Center Prime 2116;Varejo;Média;Standard;RJ;Niterói;Sudeste;2022-05-20
2117;Espaço do Bairro 2117;Alimentação;MEI;Standard;SP;Santos;Sudeste;2021-05-26
2118;Salão Aurora 2118;Moda e Beleza;MEI;Standard;SP;São Paulo;Sudeste;2022-12-14
2119;Oficina do Bairro 2119;Outros;MEI;Premium;RS;Porto Alegre;Sul;2024-03-12
2120;Ateliê do Bairro 2120;Varejo;Pequena;Standard;GO;Goiânia;Centro-Oeste;2022-05-12
2121;Salão São José 2121;Outros;MEI;Standard;AM;Manaus;Norte;2021-02-07
2122;Mercadinho São José 2122;Serviços;Pequena;Standard;RJ;Niterói;Sudeste;2023-04-17
2123;Center Familia 2123;Educação;MEI;Standard;SP;Campinas;Sudeste;2021-02-11
2124;Loja Real 2124;Varejo;MEI;Standard;SP;Ribeirão Preto;Sudeste;2021-05-25
2125;Restaurante Horizonte 2125;Serviços;Pequena;Standard;PR;Curitiba;Sul;2023-01-17
2126;Oficina do Bairro 2126;Serviços;MEI;Standard;RS;Caxias do Sul;Sul;2021-03-22
2127;Center Bom Preço 2127;Varejo;Pequena;Standard;CE;Fortaleza;Nordeste;2021-02-01
2128;Loja Estrela 2128;Saúde;MEI;Standard;MG;Juiz de Fora;Sudeste;2023-07-05
2129;Studio São José 2129;Serviços;MEI;Standard;SP;Ribeirão Preto;Sudeste;2021-11-19
2130;Oficina do Bairro 2130;Varejo;Pequena;Premium;SP;Ribeirão Preto;Sudeste;2023-09-25
2131;Bar Popular 2131;Alimentação;MEI;Premium;GO;Goiânia;Centro-Oeste;2024-10-28
2132;Salão Central 2132;Varejo;Média;Standard;BA;Feira de Santana;Nordeste;2021-07-11
2133;Studio Bom Preço 2133;Alimentação;MEI;Standard;PR;Maringá;Sul;2023-08-17
2134;Salão Real 2134;Serviços;MEI;Standard;PR;Maringá;Sul;2023-10-15
2135;Empório Central 2135;Varejo;Média;Standard;MG;Uberlândia;Sudeste;2021-08-05
2136;Espaço Vitória 2136;Alimentação;Média;Standard;AM;Manaus;Norte;2023-01-09
2137;Espaço Bom Preço 2137;Varejo;MEI;Standard;RS;Porto Alegre;Sul;2021-07-16
2138;Bar do Bairro 2138;Serviços;Pequena;Standard;SP;Campinas;Sudeste;2021-01-15
2139;Salão São José 2139;Educação;Pequena;Premium;BA;Feira de Santana;Nordeste;2021-07-27
2140;Point Express 2140;Alimentação;Média;Standard;SP;Ribeirão Preto;Sudeste;2023-09-08
2141;Ateliê São José 2141;Outros;MEI;Standard;CE;Juazeiro do Norte;Nordeste;2022-04-08
2142;Restaurante Estrela 2142;Serviços;Pequena;Standard;SP;Santos;Sudeste;2023-06-22
2143;Loja São José 2143;Saúde;MEI;Premium;RJ;Niterói;Sudeste;2024-10-22
2144;Salão Aurora 2144;Alimentação;MEI;Standard;GO;Goiânia;Centro-Oeste;2021-05-22
2145;Ateliê Bella 2145;Alimentação;Pequena;Premium;SP;Campinas;Sudeste;2022-02-26
2146;Empório Bella 2146;Moda e Beleza;Pequena;Standard;BA;Feira de Santana;Nordeste;2021-08-17
2147;Studio Aurora 2147;Educação;MEI;Standard;SP;Santos;Sudeste;2022-05-19
2148;Casa Express 2148;Moda e Beleza;MEI;Premium;RJ;Niterói;Sudeste;2023-11-29
2149;Salão Bom Preço 2149;Outros;Média;Premium;PA;Belém;Norte;2023-02-05
2150;Salão Nova Era 2150;Educação;MEI;Standard;PA;Belém;Norte;2022-01-26
2151;Restaurante do Bairro 2151;Serviços;Pequena;Standard;SP;Ribeirão Preto;Sudeste;2021-06-14
2152;Center Familia 2152;Varejo;Média;Standard;SC;Florianópolis;Sul;2022-07-23
2153;Point do Bairro 2153;Varejo;Média;Premium;SP;Campinas;Sudeste;2022-11-26
2154;Clínica Aurora 2154;Alimentação;MEI;Premium;SP;Ribeirão Preto;Sudeste;2021-05-14
2155;Espaço Prime 2155;Serviços;MEI;Standard;SP;Ribeirão Preto;Sudeste;2021-12-10
2156;Espaço Bella 2156;Varejo;MEI;Standard;SP;Campinas;Sudeste;2022-08-18
2157;Casa Popular 2157;Varejo;MEI;Standard;PA;Belém;Norte;2022-08-16
2158;Restaurante Popular 2158;Moda e Beleza;Pequena;Premium;MS;Campo Grande;Centro-Oeste;2023-11-23
2159;Espaço Bom Preço 2159;Moda e Beleza;Pequena;Standard;MG;Belo Horizonte;Sudeste;2023-07-01
2160;Bar Vitória 2160;Varejo;Pequena;Standard;RJ;Niterói;Sudeste;2022-11-14
2161;Center Familia 2161;Outros;MEI;Standard;BA;Feira de Santana;Nordeste;2022-03-07
2162;Bar Nova Era 2162;Varejo;MEI;Standard;CE;Juazeiro do Norte;Nordeste;2023-04-28
2163;Mercadinho Popular 2163;Alimentação;MEI;Enterprise;DF;Brasília;Centro-Oeste;2022-07-03
2164;Casa São José 2164;Serviços;MEI;Standard;SP;Ribeirão Preto;Sudeste;2021-09-04
2165;Mercadinho Estrela 2165;Serviços;MEI;Standard;RS;Caxias do Sul;Sul;2021-06-26
2166;Restaurante Vitória 2166;Moda e Beleza;Pequena;Standard;RS;Caxias do Sul;Sul;2023-03-18
