maquininha_id;lojista_id;modelo;data_ativacao;status
2520;1900;Modelo Pro c/ Impressora;2022-12-21;Ativa
2521;1900;Modelo Smart Android;2022-12-09;Ativa
2522;1901;Modelo Chip Básico;2021-11-21;Inativa
2523;1901;Modelo Chip Básico;2021-11-08;Ativa
2524;1902;Modelo Chip Básico;2024-01-26;Inativa
2525;1902;Modelo Pro c/ Impressora;2024-01-21;Ativa
2526;1903;Modelo Pro c/ Impressora;2021-09-06;Inativa
2527;1904;Modelo Chip Básico;2021-12-25;Ativa
2528;1905;Modelo Chip Básico;2024-08-31;Inativa
2529;1905;Modelo Pro c/ Impressora;2024-08-19;Ativa
2530;1906;Modelo Chip Básico;2024-02-05;Inativa
2531;1907;Modelo Chip Básico;2021-06-09;Ativa
2532;1908;Modelo Pro c/ Impressora;2022-05-23;Ativa
2533;1909;Modelo Pro c/ Impressora;2021-02-04;Ativa
2534;1910;Modelo Pro c/ Impressora;2023-01-18;Inativa
2535;1911;Modelo Pro c/ Impressora;2021-03-29;Ativa
2536;1911;Modelo Chip Básico;2021-04-06;Ativa
2537;1912;Modelo Chip Básico;2022-08-01;Ativa
2538;1913;Modelo Pro c/ Impressora;2023-07-04;Ativa
2539;1914;Modelo Smart Android;2022-01-02;Inativa
2540;1914;Modelo Pro c/ Impressora;2022-01-01;Ativa
2541;1915;Modelo Pro c/ Impressora;2022-06-27;Ativa
2542;1916;Modelo Smart Android;2023-08-18;Bloqueada
2543;1917;Modelo Chip Básico;2024-04-17;Inativa
2544;1918;Modelo Pro c/ Impressora;2022-03-12;Ativa
2545;1918;Modelo Pro c/ Impressora;2022-03-05;Ativa
2546;1919;Modelo Smart Android;2021-04-19;Bloqueada
2547;1920;Modelo Smart Android;2022-11-07;Ativa
2548;1921;Modelo Pro c/ Impressora;2021-10-22;Ativa
2549;1922;Modelo Pro c/ Impressora;2022-04-04;Ativa
2550;1923;Modelo Smart Android;2022-08-11;Bloqueada
2551;1924;Modelo Chip Básico;2021-06-18;Ativa
2552;1925;Modelo Pro c/ Impressora;2024-07-23;Bloqueada
2553;1926;Modelo Chip Básico;2024-10-27;Inativa
2554;1926;Modelo Chip Básico;2024-10-29;Ativa
2555;1927;Modelo Pro c/ Impressora;2021-02-28;Ativa
2556;1927;Modelo Chip Básico;2021-03-05;Ativa
2557;1927;Modelo Pro c/ Impressora;2021-03-05;Ativa
2558;1928;Modelo Chip Básico;2022-05-19;Ativa
2559;1929;Modelo Pro c/ Impressora;2021-10-02;Ativa
2560;1930;Modelo Pro c/ Impressora;2021-07-16;Bloqueada
2561;1930;Modelo Pro c/ Impressora;2021-07-22;Ativa
2562;1931;Modelo Chip Básico;2021-05-10;Ativa
2563;1932;Modelo Smart Android;2024-03-05;Ativa
2564;1933;Modelo Pro c/ Impressora;2023-02-01;Inativa
2565;1934;Modelo Smart Android;2021-08-20;Bloqueada
2566;1935;Modelo Pro c/ Impressora;2023-03-11;Ativa
2567;1936;Modelo Pro c/ Impressora;2021-02-25;Ativa
2568;1937;Modelo Pro c/ Impressora;2022-06-13;Ativa
2569;1938;Modelo Pro c/ Impressora;2021-10-04;Ativa
2570;1939;Modelo Chip Básico;2022-09-13;Bloqueada
2571;1940;Modelo Pro c/ Impressora;2024-07-18;Ativa
2572;1941;Modelo Chip Básico;2024-09-16;Ativa
2573;1942;Modelo Chip Básico;2023-12-15;Ativa
2574;1943;Modelo Pro c/ Impressora;2023-10-29;Ativa
2575;1943;Modelo Pro c/ Impressora;2023-10-20;Ativa
2576;1944;Modelo Chip Básico;2023-10-21;Ativa
2577;1944;Modelo Chip Básico;2023-10-17;Ativa
2578;1945;Modelo Pro c/ Impressora;2024-02-10;Bloqueada
2579;1946;Modelo Chip Básico;2024-01-23;Ativa
2580;1947;Modelo Pro c/ Impressora;2021-01-30;Bloqueada
2581;1948;Modelo Smart Android;2021-06-03;Bloqueada
2582;1949;Modelo Pro c/ Impressora;2024-08-31;Inativa
2583;1950;Modelo Smart Android;2021-06-05;Bloqueada
2584;1950;Modelo Chip Básico;2021-05-28;Ativa
2585;1951;Modelo Pro c/ Impressora;2021-01-27;Inativa
2586;1951;Modelo Chip Básico;2021-01-22;Inativa
2587;1952;Modelo Chip Básico;2021-12-01;Inativa
2588;1952;Modelo Chip Básico;2021-11-29;Bloqueada
2589;1953;Modelo Pro c/ Impressora;2022-08-24;Ativa
2590;1954;Modelo Chip Básico;2022-04-17;Ativa
2591;1954;Modelo Smart Android;2022-04-15;Ativa
2592;1955;Modelo Pro c/ Impressora;2023-03-31;Ativa
2593;1955;Modelo Pro c/ Impressora;2023-04-02;Ativa
2594;1956;Modelo Pro c/ Impressora;2023-04-27;Bloqueada
2595;1957;Modelo Chip Básico;2024-01-05;Ativa
2596;1958;Modelo Pro c/ Impressora;2021-02-09;Ativa
2597;1959;Modelo Chip Básico;2022-05-19;Ativa
2598;1959;Modelo Pro c/ Impressora;2022-05-22;Ativa
2599;1960;Modelo Chip Básico;2022-03-27;Ativa
2600;1961;Modelo Chip Básico;2024-10-22;Ativa
2601;1962;Modelo Chip Básico;2024-05-22;Ativa
2602;1962;Modelo Pro c/ Impressora;2024-05-16;Bloqueada
2603;1963;Modelo Pro c/ Impressora;2023-03-16;Bloqueada
2604;1964;Modelo Chip Básico;2023-03-15;Ativa
2605;1965;Modelo Smart Android;2022-05-18;Ativa
2606;1966;Modelo Smart Android;2021-07-27;Ativa
2607;1966;Modelo Chip Básico;2021-07-28;Ativa
2608;1967;Modelo Pro c/ Impressora;2021-10-07;Ativa
2609;1967;Modelo Smart Android;2021-10-08;Inativa
2610;1967;Modelo Pro c/ Impressora;2021-10-10;Ativa
2611;1968;Modelo Pro c/ Impressora;2021-08-05;Bloqueada
2612;1969;Modelo Smart Android;2023-03-05;Ativa
2613;1970;Modelo Pro c/ Impressora;2021-11-06;Ativa
2614;1970;Modelo Chip Básico;2021-11-10;Ativa
2615;1971;Modelo Pro c/ Impressora;2022-12-08;Ativa
2616;1972;Modelo Pro c/ Impressora;2023-07-10;Ativa
2617;1973;Modelo Chip Básico;2023-04-25;Ativa
2618;1973;Modelo Chip Básico;2023-04-26;Inativa
2619;1973;Modelo Chip Básico;2023-05-04;Ativa
2620;1974;Modelo Smart Android;2021-09-12;Inativa
2621;1974;Modelo Pro c/ Impressora;2021-09-08;Bloqueada
2622;1974;Modelo Pro c/ Impressora;2021-08-30;Ativa
2623;1975;Modelo Pro c/ Impressora;2022-01-14;Bloqueada
2624;1976;Modelo Chip Básico;2023-04-29;Inativa
2625;1977;Modelo Pro c/ Impressora;2023-03-06;Bloqueada
2626;1978;Modelo Pro c/ Impressora;2021-12-03;Bloqueada
2627;1979;Modelo Pro c/ Impressora;2023-10-01;Inativa
2628;1980;Modelo Pro c/ Impressora;2021-12-15;Ativa
2629;1981;Modelo Smart Android;2024-01-06;Ativa
2630;1981;Modelo Pro c/ Impressora;2024-01-05;Bloqueada
2631;1982;Modelo Pro c/ Impressora;2022-08-29;Ativa
2632;1983;Modelo Pro c/ Impressora;2021-04-25;Ativa
2633;1984;Modelo Pro c/ Impressora;2022-04-30;Ativa
2634;1985;Modelo Pro c/ Impressora;2021-01-26;Bloqueada
2635;1985;Modelo Pro c/ Impressora;2021-02-01;Ativa
2636;1986;Modelo Smart Android;2021-07-25;Bloqueada
2637;1986;Modelo Chip Básico;2021-07-24;Ativa
2638;1987;Modelo Smart Android;2021-07-17;Ativa
2639;1987;Modelo Chip Básico;2021-07-28;Ativa
2640;1987;Modelo Pro c/ Impressora;2021-07-27;Ativa
2641;1988;Modelo Pro c/ Impressora;2021-06-24;Ativa
2642;1988;Modelo Pro c/ Impressora;2021-06-17;Inativa
2643;1989;Modelo Pro c/ Impressora;2021-11-24;Ativa
2644;1990;Modelo Smart Android;2022-02-28;Ativa
2645;1991;Modelo Pro c/ Impressora;2023-06-26;Ativa
2646;1991;Modelo Smart Android;2023-06-15;Ativa
2647;1992;Modelo Pro c/ Impressora;2023-05-16;Bloqueada
2648;1993;Modelo Smart Android;2023-10-18;Inativa
2649;1994;Modelo Smart Android;2024-07-05;Ativa
2650;1995;Modelo Chip Básico;2021-10-08;Ativa
2651;1996;Modelo Chip Básico;2024-07-09;Ativa
2652;1997;Modelo Pro c/ Impressora;2022-12-09;Ativa
2653;1998;Modelo Chip Básico;2022-01-29;Ativa
2654;1999;Modelo Chip Básico;2024-03-08;Bloqueada
2655;2000;Modelo Pro c/ Impressora;2024-08-11;Ativa
2656;2000;Modelo Smart Android;2024-08-12;Bloqueada
2657;2000;Modelo Chip Básico;2024-08-07;Inativa
2658;2000;Modelo Chip Básico;2024-08-12;Ativa
2659;2001;Modelo Pro c/ Impressora;2023-07-28;Inativa
2660;2002;Modelo Smart Android;2021-01-13;Inativa
2661;2003;Modelo Pro c/ Impressora;2021-04-10;Ativa
2662;2003;Modelo Chip Básico;2021-03-31;Ativa
2663;2004;Modelo Pro c/ Impressora;2022-02-23;Ativa
2664;2004;Modelo Chip Básico;2022-02-23;Ativa
2665;2005;Modelo Pro c/ Impressora;2023-05-11;Ativa
2666;2006;Modelo Chip Básico;2024-07-07;Ativa
2667;2007;Modelo Chip Básico;2023-01-04;Ativa
2668;2008;Modelo Smart Android;2024-07-15;Ativa
2669;2009;Modelo Pro c/ Impressora;2024-07-06;Ativa
2670;2010;Modelo Chip Básico;2021-06-14;Ativa
2671;2010;Modelo Smart Android;2021-06-06;Ativa
2672;2011;Modelo Chip Básico;2023-07-29;Ativa
2673;2012;Modelo Chip Básico;2022-07-10;Ativa
2674;2012;Modelo Chip Básico;2022-07-08;Inativa
2675;2013;Modelo Chip Básico;2021-09-30;Ativa
2676;2013;Modelo Chip Básico;2021-09-27;Ativa
2677;2014;Modelo Pro c/ Impressora;2021-02-18;Ativa
2678;2014;Modelo Pro c/ Impressora;2021-02-21;Ativa
2679;2015;Modelo Chip Básico;2022-04-18;Ativa
2680;2015;Modelo Smart Android;2022-04-10;Ativa
2681;2016;Modelo Pro c/ Impressora;2023-04-25;Inativa
2682;2017;Modelo Chip Básico;2022-05-08;Ativa
2683;2018;Modelo Smart Android;2024-02-26;Ativa
2684;2019;Modelo Chip Básico;2021-01-27;Ativa
2685;2020;Modelo Chip Básico;2021-05-22;Ativa
2686;2021;Modelo Pro c/ Impressora;2021-04-29;Ativa
2687;2022;Modelo Smart Android;2021-11-15;Inativa
2688;2023;Modelo Smart Android;2021-12-29;Bloqueada
2689;2024;Modelo Smart Android;2023-10-10;Bloqueada
2690;2025;Modelo Chip Básico;2023-11-03;Ativa
2691;2025;Modelo Pro c/ Impressora;2023-11-01;Ativa
2692;2025;Modelo Chip Básico;2023-11-09;Ativa
2693;2025;Modelo Pro c/ Impressora;2023-11-11;Ativa
2694;2026;Modelo Chip Básico;2022-12-03;Ativa
2695;2026;Modelo Pro c/ Impressora;2022-12-11;Ativa
2696;2027;Modelo Chip Básico;2021-12-16;Inativa
2697;2027;Modelo Chip Básico;2021-12-10;Ativa
2698;2027;Modelo Chip Básico;2021-12-15;Ativa
2699;2028;Modelo Chip Básico;2024-09-05;Bloqueada
2700;2028;Modelo Chip Básico;2024-09-08;Ativa
2701;2028;Modelo Smart Android;2024-09-05;Inativa
2702;2029;Modelo Pro c/ Impressora;2021-02-20;Inativa
2703;2030;Modelo Pro c/ Impressora;2021-05-18;Ativa
2704;2031;Modelo Pro c/ Impressora;2024-08-24;Bloqueada
2705;2032;Modelo Smart Android;2021-08-01;Inativa
2706;2033;Modelo Pro c/ Impressora;2021-03-24;Ativa
2707;2034;Modelo Chip Básico;2022-06-05;Bloqueada
2708;2035;Modelo Chip Básico;2021-08-24;Ativa
2709;2035;Modelo Chip Básico;2021-08-26;Ativa
2710;2036;Modelo Smart Android;2021-06-12;Ativa
2711;2037;Modelo Chip Básico;2024-08-06;Bloqueada
2712;2038;Modelo Chip Básico;2023-05-17;Ativa
2713;2039;Modelo Chip Básico;2024-09-22;Ativa
2714;2040;Modelo Chip Básico;2024-11-07;Inativa
2715;2041;Modelo Pro c/ Impressora;2021-11-25;Bloqueada
2716;2042;Modelo Pro c/ Impressora;2023-12-05;Inativa
2717;2042;Modelo Chip Básico;2023-11-24;Bloqueada
2718;2043;Modelo Chip Básico;2023-06-21;Ativa
2719;2044;Modelo Smart Android;2022-01-10;Inativa
2720;2045;Modelo Pro c/ Impressora;2023-11-18;Ativa
2721;2046;Modelo Pro c/ Impressora;2022-09-20;Inativa
2722;2046;Modelo Chip Básico;2022-09-29;Ativa
2723;2047;Modelo Smart Android;2023-12-25;Ativa
2724;2048;Modelo Pro c/ Impressora;2022-06-26;Ativa
2725;2049;Modelo Smart Android;2021-07-12;Ativa
2726;2050;Modelo Chip Básico;2024-10-10;Bloqueada
2727;2050;Modelo Pro c/ Impressora;2024-10-12;Inativa
2728;2051;Modelo Chip Básico;2022-01-07;Ativa
2729;2052;Modelo Chip Básico;2022-07-05;Ativa
2730;2053;Modelo Pro c/ Impressora;2021-06-10;Inativa
2731;2054;Modelo Pro c/ Impressora;2024-01-14;Ativa
2732;2055;Modelo Chip Básico;2024-08-22;Bloqueada
2733;2056;Modelo Chip Básico;2022-06-04;Ativa
2734;2057;Modelo Pro c/ Impressora;2022-05-29;Inativa
2735;2058;Modelo Pro c/ Impressora;2023-02-02;Ativa
2736;2059;Modelo Smart Android;2021-09-11;Ativa
2737;2059;Modelo Pro c/ Impressora;2021-09-08;Bloqueada
2738;2059;Modelo Smart Android;2021-09-04;Ativa
2739;2060;Modelo Pro c/ Impressora;2023-10-03;Ativa
2740;2061;Modelo Pro c/ Impressora;2023-09-13;Ativa
2741;2062;Modelo Chip Básico;2023-05-02;Ativa
2742;2063;Modelo Smart Android;2021-03-24;Ativa
2743;2063;Modelo Smart Android;2021-03-24;Ativa
2744;2063;Modelo Pro c/ Impressora;2021-03-26;Ativa
2745;2064;Modelo Smart Android;2021-09-17;Ativa
2746;2065;Modelo Chip Básico;2024-02-07;Bloqueada
2747;2066;Modelo Chip Básico;2023-09-13;Bloqueada
2748;2067;Modelo Pro c/ Impressora;2024-05-03;Ativa
2749;2068;Modelo Smart Android;2022-06-05;Inativa
2750;2069;Modelo Pro c/ Impressora;2023-12-02;Ativa
2751;2070;Modelo Chip Básico;2021-11-19;Ativa
2752;2071;Modelo Chip Básico;2021-07-11;Ativa
2753;2072;Modelo Chip Básico;2021-05-27;Ativa
2754;2073;Modelo Chip Básico;2022-12-26;Ativa
2755;2074;Modelo Chip Básico;2021-03-14;Ativa
2756;2075;Modelo Smart Android;2024-02-13;Ativa
2757;2076;Modelo Chip Básico;2023-02-19;Ativa
2758;2077;Modelo Chip Básico;2021-01-10;Ativa
2759;2077;Modelo Smart Android;2021-01-07;Ativa
2760;2078;Modelo Smart Android;2022-07-27;Inativa
2761;2079;Modelo Chip Básico;2021-08-29;Inativa
2762;2080;Modelo Pro c/ Impressora;2022-03-15;Ativa
2763;2080;Modelo Chip Básico;2022-03-22;Bloqueada
2764;2081;Modelo Smart Android;2021-02-15;Ativa
2765;2082;Modelo Chip Básico;2023-12-10;Ativa
2766;2082;Modelo Pro c/ Impressora;2023-12-14;Ativa
2767;2083;Modelo Chip Básico;2021-07-29;Ativa
2768;2084;Modelo Pro c/ Impressora;2024-09-29;Ativa
2769;2084;Modelo Chip Básico;2024-09-24;Inativa
2770;2084;Modelo Pro c/ Impressora;2024-09-24;Bloqueada
2771;2085;Modelo Smart Android;2024-09-20;Ativa
2772;2086;Modelo Chip Básico;2022-12-01;Inativa
2773;2087;Modelo Pro c/ Impressora;2022-08-15;Bloqueada
2774;2088;Modelo Chip Básico;2024-04-02;Bloqueada
2775;2088;Modelo Pro c/ Impressora;2024-03-31;Inativa
2776;2089;Modelo Chip Básico;2021-09-23;Inativa
2777;2089;Modelo Pro c/ Impressora;2021-10-03;Ativa
2778;2090;Modelo Smart Android;2023-07-19;Ativa
2779;2091;Modelo Smart Android;2024-06-09;Ativa
2780;2092;Modelo Chip Básico;2023-07-06;Ativa
2781;2093;Modelo Smart Android;2023-06-21;Ativa
2782;2094;Modelo Pro c/ Impressora;2023-01-22;Inativa
2783;2095;Modelo Pro c/ Impressora;2021-12-19;Ativa
2784;2095;Modelo Pro c/ Impressora;2021-12-07;Ativa
2785;2096;Modelo Chip Básico;2022-09-23;Ativa
2786;2097;Modelo Chip Básico;2024-06-29;Inativa
2787;2098;Modelo Chip Básico;2022-01-29;Ativa
2788;2099;Modelo Smart Android;2022-07-13;Inativa
2789;2100;Modelo Chip Básico;2022-02-06;Ativa
2790;2101;Modelo Chip Básico;2021-05-19;Ativa
2791;2101;Modelo Smart Android;2021-05-18;Inativa
2792;2102;Modelo Chip Básico;2023-01-25;Inativa
2793;2103;Modelo Pro c/ Impressora;2021-09-20;Inativa
2794;2104;Modelo Chip Básico;2021-08-14;Inativa
2795;2105;Modelo Pro c/ Impressora;2021-08-16;Ativa
2796;2106;Modelo Smart Android;2021-02-02;Inativa
2797;2106;Modelo Chip Básico;2021-01-29;Ativa
2798;2106;Modelo Pro c/ Impressora;2021-02-09;Ativa
2799;2106;Modelo Pro c/ Impressora;2021-01-31;Inativa
2800;2106;Modelo Pro c/ Impressora;2021-01-29;Ativa
2801;2107;Modelo Pro c/ Impressora;2023-02-21;Ativa
2802;2107;Modelo Pro c/ Impressora;2023-02-15;Ativa
2803;2108;Modelo Pro c/ Impressora;2022-05-18;Ativa
2804;2109;Modelo Chip Básico;2023-05-01;Ativa
2805;2110;Modelo Chip Básico;2022-07-15;Ativa
2806;2111;Modelo Smart Android;2022-08-08;Inativa
2807;2112;Modelo Chip Básico;2021-10-24;Inativa
2808;2112;Modelo Chip Básico;2021-11-04;Ativa
2809;2113;Modelo Chip Básico;2022-10-16;Ativa
2810;2114;Modelo Smart Android;2023-10-17;Ativa
2811;2115;Modelo Smart Android;2022-07-31;Bloqueada
2812;2116;Modelo Pro c/ Impressora;2022-06-03;Bloqueada
2813;2116;Modelo Pro c/ Impressora;2022-06-01;Bloqueada
2814;2116;Modelo Chip Básico;2022-06-02;Ativa
2815;2117;Modelo Pro c/ Impressora;2021-06-06;Ativa
2816;2118;Modelo Chip Básico;2022-12-14;Ativa
2817;2119;Modelo Chip Básico;2024-03-15;Bloqueada
2818;2120;Modelo Chip Básico;2022-05-19;Ativa
2819;2121;Modelo Pro c/ Impressora;2021-02-15;Ativa
2820;2122;Modelo Chip Básico;2023-04-20;Ativa
2821;2123;Modelo Chip Básico;2021-02-17;Ativa
2822;2124;Modelo Chip Básico;2021-06-08;Ativa
2823;2125;Modelo Pro c/ Impressora;2023-01-30;Bloqueada
2824;2126;Modelo Pro c/ Impressora;2021-03-30;Ativa
2825;2127;Modelo Pro c/ Impressora;2021-02-09;Inativa
2826;2127;Modelo Smart Android;2021-02-07;Ativa
2827;2128;Modelo Pro c/ Impressora;2023-07-19;Inativa
2828;2129;Modelo Pro c/ Impressora;2021-11-20;Ativa
2829;2130;Modelo Smart Android;2023-10-03;Ativa
2830;2130;Modelo Chip Básico;2023-10-08;Ativa
2831;2131;Modelo Smart Android;2024-10-28;Ativa
2832;2132;Modelo Chip Básico;2021-07-16;Ativa
2833;2132;Modelo Smart Android;2021-07-15;Ativa
2834;2133;Modelo Chip Básico;2023-08-23;Bloqueada
2835;2134;Modelo Pro c/ Impressora;2023-10-25;Ativa
2836;2135;Modelo Smart Android;2021-08-09;Ativa
2837;2135;Modelo Chip Básico;2021-08-05;Ativa
2838;2135;Modelo Pro c/ Impressora;2021-08-13;Bloqueada
2839;2136;Modelo Pro c/ Impressora;2023-01-13;Bloqueada
2840;2137;Modelo Smart Android;2021-07-26;Ativa
2841;2138;Modelo Chip Básico;2021-01-20;Inativa
2842;2139;Modelo Pro c/ Impressora;2021-08-08;Ativa
2843;2140;Modelo Chip Básico;2023-09-19;Inativa
2844;2140;Modelo Chip Básico;2023-09-14;Ativa
2845;2140;Modelo Chip Básico;2023-09-10;Ativa
2846;2141;Modelo Chip Básico;2022-04-18;Inativa
2847;2142;Modelo Chip Básico;2023-07-05;Ativa
2848;2143;Modelo Chip Básico;2024-10-28;Ativa
2849;2144;Modelo Chip Básico;2021-05-28;Inativa
2850;2145;Modelo Smart Android;2022-02-28;Ativa
2851;2145;Modelo Pro c/ Impressora;2022-03-10;Inativa
2852;2146;Modelo Chip Básico;2021-08-19;Ativa
2853;2146;Modelo Chip Básico;2021-08-18;Inativa
2854;2147;Modelo Pro c/ Impressora;2022-06-01;Bloqueada
2855;2148;Modelo Chip Básico;2023-12-05;Ativa
2856;2149;Modelo Smart Android;2023-02-13;Ativa
2857;2150;Modelo Pro c/ Impressora;2022-02-04;Ativa
2858;2151;Modelo Chip Básico;2021-06-15;Ativa
2859;2152;Modelo Chip Básico;2022-08-04;Inativa
2860;2152;Modelo Chip Básico;2022-08-02;Ativa
2861;2152;Modelo Pro c/ Impressora;2022-07-26;Ativa
2862;2153;Modelo Chip Básico;2022-11-30;Bloqueada
2863;2154;Modelo Pro c/ Impressora;2021-05-27;Ativa
2864;2155;Modelo Chip Básico;2021-12-13;Bloqueada
2865;2156;Modelo Pro c/ Impressora;2022-08-19;Inativa
2866;2157;Modelo Chip Básico;2022-08-22;Bloqueada
2867;2158;Modelo Pro c/ Impressora;2023-12-04;Bloqueada
2868;2159;Modelo Pro c/ Impressora;2023-07-11;Ativa
2869;2160;Modelo Chip Básico;2022-11-21;Inativa
2870;2160;Modelo Chip Básico;2022-11-22;Ativa
2871;2161;Modelo Pro c/ Impressora;2022-03-19;Ativa
2872;2162;Modelo Pro c/ Impressora;2023-05-07;Ativa
2873;2163;Modelo Chip Básico;2022-07-15;Ativa
2874;2164;Modelo Pro c/ Impressora;2021-09-18;Inativa
2875;2165;Modelo Smart Android;2021-07-08;Ativa
2876;2166;Modelo Chip Básico;2023-03-30;Ativa
2877;2166;Modelo Pro c/ Impressora;2023-03-18;Ativa
2878;2167;Modelo Chip Básico;2024-07-07;Ativa
2879;2168;Modelo Smart Android;2024-06-08;Bloqueada
2880;2169;Modelo Smart Android;2022-12-14;Ativa
2881;2170;Modelo Pro c/ Impressora;2024-05-30;Inativa
2882;2171;Modelo Chip Básico;2022-07-19;Ativa
2883;2172;Modelo Pro c/ Impressora;2021-05-10;Ativa
2884;2173;Modelo Chip Básico;2024-03-05;Ativa
2885;2174;Modelo Pro c/ Impressora;2023-09-05;Ativa
2886;2175;Modelo Chip Básico;2023-04-21;Ativa
2887;2176;Modelo Pro c/ Impressora;2022-06-24;Ativa
2888;2177;Modelo Pro c/ Impressora;2024-02-07;Inativa
2889;2178;Modelo Chip Básico;2021-02-08;Ativa
2890;2179;Modelo Chip Básico;2021-10-14;Inativa
2891;2180;Modelo Chip Básico;2024-05-10;Ativa
2892;2181;Modelo Pro c/ Impressora;2022-04-21;Ativa
2893;2181;Modelo Chip Básico;2022-04-27;Ativa
2894;2182;Modelo Pro c/ Impressora;2024-09-18;Ativa
2895;2183;Modelo Pro c/ Impressora;2023-09-03;Ativa
2896;2184;Modelo Chip Básico;2022-10-03;Ativa
2897;2185;Modelo Chip Básico;2023-08-29;Ativa
2898;2185;Modelo Pro c/ Impressora;2023-08-31;Ativa
2899;2186;Modelo Pro c/ Impressora;2023-10-02;Ativa
2900;2187;Modelo Smart Android;2024-02-19;Inativa
2901;2187;Modelo Smart Android;2024-02-17;Ativa
2902;2187;Modelo Chip Básico;2024-02-16;Ativa
2903;2188;Modelo Chip Básico;2021-11-04;Ativa
2904;2189;Modelo Chip Básico;2023-11-20;Ativa
2905;2190;Modelo Pro c/ Impressora;2021-12-29;Ativa
2906;2191;Modelo Chip Básico;2021-09-04;Ativa
2907;2192;Modelo Chip Básico;2022-12-07;Ativa
2908;2193;Modelo Chip Básico;2022-04-13;Bloqueada
2909;2194;Modelo Chip Básico;2021-08-31;Inativa
2910;2195;Modelo Chip Básico;2023-08-04;Ativa
2911;2196;Modelo Chip Básico;2024-04-25;Inativa
2912;2197;Modelo Pro c/ Impressora;2021-12-17;Ativa
2913;2198;Modelo Chip Básico;2023-11-18;Ativa
2914;2198;Modelo Smart Android;2023-11-27;Ativa
2915;2199;Modelo Chip Básico;2024-08-11;Ativa
2916;2200;Modelo Chip Básico;2024-03-05;Ativa
2917;2200;Modelo Chip Básico;2024-03-03;Ativa
2918;2201;Modelo Pro c/ Impressora;2023-05-29;Bloqueada
2919;2202;Modelo Chip Básico;2023-05-02;Inativa
2920;2202;Modelo Chip Básico;2023-04-27;Inativa
2921;2203;Modelo Pro c/ Impressora;2021-11-18;Inativa
2922;2203;Modelo Smart Android;2021-11-22;Bloqueada
2923;2204;Modelo Chip Básico;2021-12-29;Ativa
2924;2205;Modelo Chip Básico;2023-02-21;Ativa
2925;2206;Modelo Chip Básico;2023-04-19;Inativa
2926;2206;Modelo Smart Android;2023-04-14;Bloqueada
2927;2206;Modelo Chip Básico;2023-04-22;Ativa
2928;2207;Modelo Smart Android;2024-02-06;Ativa
2929;2208;Modelo Smart Android;2023-08-19;Ativa
2930;2209;Modelo Chip Básico;2023-05-27;Bloqueada
2931;2210;Modelo Pro c/ Impressora;2024-06-21;Bloqueada
2932;2211;Modelo Pro c/ Impressora;2021-10-18;Ativa
2933;2212;Modelo Pro c/ Impressora;2023-02-19;Bloqueada
2934;2213;Modelo Pro c/ Impressora;2021-04-10;Ativa
2935;2213;Modelo Chip Básico;2021-04-08;Ativa
2936;2214;Modelo Smart Android;2022-09-18;Bloqueada
2937;2215;Modelo Pro c/ Impressora;2023-07-10;Bloqueada
2938;2216;Modelo Smart Android;2023-05-23;Ativa
2939;2216;Modelo Pro c/ Impressora;2023-05-27;Ativa
2940;2217;Modelo Pro c/ Impressora;2022-12-23;Bloqueada
2941;2217;Modelo Chip Básico;2022-12-29;Bloqueada
2942;2218;Modelo Chip Básico;2023-09-24;Ativa
2943;2219;Modelo Pro c/ Impressora;2023-12-03;Inativa
2944;2219;Modelo Chip Básico;2023-12-06;Ativa
2945;2220;Modelo Pro c/ Impressora;2024-09-03;Ativa
2946;2221;Modelo Smart Android;2022-07-08;Ativa
2947;2222;Modelo Pro c/ Impressora;2022-05-25;Bloqueada
2948;2223;Modelo Chip Básico;2022-10-20;Bloqueada
2949;2223;Modelo Pro c/ Impressora;2022-10-23;Ativa
2950;2224;Modelo Pro c/ Impressora;2021-02-23;Inativa
2951;2225;Modelo Chip Básico;2021-02-03;Ativa
2952;2226;Modelo Smart Android;2021-03-13;Ativa
2953;2227;Modelo Chip Básico;2024-08-13;Ativa
2954;2227;Modelo Chip Básico;2024-08-16;Ativa
2955;2228;Modelo Chip Básico;2022-02-06;Ativa
2956;2229;Modelo Chip Básico;2023-01-22;Bloqueada
2957;2230;Modelo Pro c/ Impressora;2023-03-23;Inativa
2958;2231;Modelo Chip Básico;2022-03-23;Ativa
2959;2232;Modelo Smart Android;2023-02-01;Ativa
2960;2232;Modelo Pro c/ Impressora;2023-01-28;Ativa
2961;2233;Modelo Pro c/ Impressora;2024-09-25;Ativa
2962;2233;Modelo Chip Básico;2024-09-20;Ativa
